date,value
2015-01-02 00:00:00,6766.214634
2015-01-02 01:00:00,6777.308834
2015-01-02 02:00:00,6753.394731
2015-01-02 03:00:00,6754.915618
2015-01-02 04:00:00,6703.940644
2015-01-02 05:00:00,6665.829382
2015-01-02 06:00:00,6733.553895
2015-01-02 07:00:00,6896.199912
2015-01-02 08:00:00,7275.107369
2015-01-02 09:00:00,7347.465503
2015-01-02 10:00:00,7255.81794
2015-01-02 11:00:00,7174.683013
2015-01-02 12:00:00,7021.985841
2015-01-02 13:00:00,7142.682188
2015-01-02 14:00:00,7135.394645
2015-01-02 15:00:00,7105.920581
2015-01-02 16:00:00,7039.022858
2015-01-02 17:00:00,7086.837209
2015-01-02 18:00:00,7142.94624
2015-01-02 19:00:00,7072.079398
2015-01-02 20:00:00,7088.995988
2015-01-02 21:00:00,7065.478577
2015-01-02 22:00:00,7078.921272
2015-01-02 23:00:00,7032.812355
